gdb,table,fc,field_name,field_alias,field_alias_2,field_type,Baseline FCS,Baseline FCS Nice Name,original field,Category,Report Measurement,Notes
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_9,"National Parks Coverage (km) - Yukon-Charley Rivers National Preserve,AK","Yukon-Charley Rivers National Preserve, AK",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_90,"National Parks Coverage (km) - Eleanor Roosevelt National Historic Site,NY","Eleanor Roosevelt National Historic Site, NY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_91,"National Parks Coverage (km) - Indiana Dunes National Lakeshore,IN","Indiana Dunes National Lakeshore, IN",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_92,"National Parks Coverage (km) - Golden Spike National Historic Site,UT","Golden Spike National Historic Site, UT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_93,"National Parks Coverage (km) - Cuyahoga Valley National Park,OH","Cuyahoga Valley National Park, OH",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_94,"National Parks Coverage (km) - Delaware Water Gap National Recreation Area,NJ-PA","Delaware Water Gap National Recreation Area, NJ-PA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_95,"National Parks Coverage (km) - Morristown National Historical Park,NJ","Morristown National Historical Park, NJ",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_96,"National Parks Coverage (km) - Fire Island National Seashore,NY","Fire Island National Seashore, NY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_97,"National Parks Coverage (km) - Dinosaur National Monument,CO-UT","Dinosaur National Monument, CO-UT",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_98,"National Parks Coverage (km) - Fire Island Wilderness,NY","Fire Island Wilderness, NY",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_A_99,"National Parks Coverage (km) - Whiskeytown-Shasta-Trinity National Recreation Area,CA","Whiskeytown-Shasta-Trinity National Recreation Area, CA",Double,National_Parks,National Parks,NAME_Corrected,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtnlPrk_L,National Parks,National Parks,String,National_Parks,National Parks,NAME_Corrected,Boundaries,List,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,CNTY_NAME,CNTY_NAME,County,String,National_Risk_Index_by_County,National Risk Index,,Header,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_RISK,FEMA National Risk Index Risk Score by County,FEMA National Risk Index Risk Score by County,Double,National_Risk_Index_by_County,National Risk Index,RISK_SCORE,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_CFLD,FEMA National Risk Index Coastal Flood Risk Score by County,FEMA National Risk Index Coastal Flood Risk Score by County,String,National_Risk_Index_Coastal_Flood_Risk_by_County,National Risk Index,CFLD_RISKS,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_RESL,FEMA National Risk Index Resilience Score by County,FEMA National Risk Index Resilience Score by County,Integer,National_Risk_Index_Community_Resilience_by_County,National Risk Index,RESL_SCORE,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_ERQK,FEMA National Risk Index Earthquake Risk Score by County,FEMA National Risk Index Earthquake Risk Score by County,Double,National_Risk_Index_Earthquake_Risk_by_County,National Risk Index,ERQK_RISKS,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_EAL,FEMA National Risk Index Expected Annual Loss Score by County,FEMA National Risk Index Expected Annual Loss Score by County,Double,National_Risk_Index_Expected_Annual_Loss_by_County,National Risk Index,EAL_SCORE,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_LNDS,FEMA National Risk Index Landslide Risk Score by County,FEMA National Risk Index Landslide Risk Score by County,Double,National_Risk_Index_Landslide_Risk_by_County,National Risk Index,LNDS_RISKS,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_RFLD,FEMA National Risk Index Riverine Flood Risk Score by County,FEMA National Risk Index Riverine Flood Risk Score by County,Double,National_Risk_Index_Riverine_Flood_Risk_by_County,National Risk Index,RFLD_RISKS,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_SOVI,FEMA National Risk Index Social Vulnerability Score by County,FEMA National Risk Index Social Vulnerability Score by County,Double,National_Risk_Index_Social_Vulnerability_by_County,National Risk Index,SOVI_SCORE,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_WFIR,FEMA National Risk Index Wildfire Risk Score by County,FEMA National Risk Index Wildfire Risk Score by County,Double,National_Risk_Index_Wildfire_Risk_by_County,National Risk Index,WFIR_RISKS,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NtrlGsPpln_L,Natural Gas Pipeline Length (km),Natural Gas Pipeline Length,Double,Natural_Gas_Pipelines,Natural Gas Pipelines,,Infrastructure,Length,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NHDW_N,National Hydrology Dataset Well Count,National Hydrology Dataset Well Count,Integer,NHD_Wells,National Hydrology Dataset,,Hydrology,Count,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,OGWl_N,Oil Gas Well Count,Oil Gas Well Count,Integer,OG_Wells,Oil and Gas Wells,,Infrastructure,Count,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Prt_N,Port Count,Port Count,Integer,Ports,Ports,,Infrastructure,Count,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,PwrPlnt_N,Power Plant Count,Power Plant Count,Integer,Power_Plants,Power Plants,,Infrastructure,Count,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,PrmrRd_L,Primary Road Length (km),Primary Road Length,Double,Primary_Roads,Primary Roads,,Infrastructure,Length,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,PrcsgPlnt_N,Processing Plant Count,Processing Plant Count,Integer,Processing_Plants,Processing Plants,,Infrastructure,Count,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,PrtctdAr_A,Protected Area Coverage (km),Protected Area Coverage,Double,Protected_Areas,Protected Areas,,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,PrtctdAr_L,Protected Area Local Designations,Protected Area Local Designations,String,Protected_Areas,Protected Areas,LocalDes_Edted,Boundaries,List,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Rlrd_L,Railroard Length (km),Railroard Length,Double,Railroads,Railroads,,Infrastructure,Length,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Rfnr_N,Refinery Count,Refinery Count,Integer,Refineries,Refineries,,Infrastructure,Count,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,ScndrRd_L,Secondary Road Length (km),Secondary Road Length,Double,Secondary_Road,Secondary Road,Secondary_Roads,Infrastructure,Length,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_24,Soil_Erodability,Soil Erodability,Soil Erodability - Maximum Score per 10km,Double,Soil_Erodability,Soil Erodability,USDA,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,SlFrstActnPtntl_A_0,High Risk Coverage (km) of Soil Frost Action Potential - Low,High Risk Coverage of Soil Frost Action Potential - Low,Double,Soil_Frost_Action_Potential,Soil Frost Action Potential,High_Risk_Coverage__km__of_Soil_Frost_Action_Potential___Low,Natural Hazards,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,SlFrstActnPtntl_A_1,High Risk Coverage (km) of Soil Frost Action Potential - High,High Risk Coverage of Soil Frost Action Potential - High,Double,Soil_Frost_Action_Potential,Soil Frost Action Potential,High_Risk_Coverage__km__of_Soil_Frost_Action_Potential___High,Natural Hazards,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,SlFrstActnPtntl_A_2,High Risk Coverage (km) of Soil Frost Action Potential - Moderate,High Risk Coverage of Soil Frost Action Potential - Moderate,Double,Soil_Frost_Action_Potential,Soil Frost Action Potential,High_Risk_Coverage__km__of_Soil_Frost_Action_Potential___Moderate,Natural Hazards,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,SlStlCrsnPtntl_A_0,High Risk Coverage (km) of Soil Steel Corrosion Potential - High,High Risk Coverage of Soil Steel Corrosion Potential - High,Double,Soil_Steel_Corrosion_Potential,Soil Streel Corrosion Potential,High_Risk_Coverage__km__of_Soil_Steel_Corrosion_Potential___High,Natural Hazards,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,SlStlCrsnPtntl_A_1,High Risk Coverage (km) of Soil Steel Corrosion Potential - Moderate,High Risk Coverage of Soil Steel Corrosion Potential - Moderate,Double,Soil_Steel_Corrosion_Potential,Soil Streel Corrosion Potential,High_Risk_Coverage__km__of_Soil_Steel_Corrosion_Potential___Moderate,Natural Hazards,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,SlStlCrsnPtntl_A_2,High Risk Coverage (km) of Soil Steel Corrosion Potential - Low,High Risk Coverage of Soil Steel Corrosion Potential - Low,Double,Soil_Steel_Corrosion_Potential,Soil Streel Corrosion Potential,High_Risk_Coverage__km__of_Soil_Steel_Corrosion_Potential___Low,Natural Hazards,Area,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,STATE_NAME,STATE_NAME,STATE_NAME,String,state,state,STATE_NAME,Header,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,StGrp_B,State CO2 Group Involvement,State CO2 Group Involvement,String,State_CO2_Group_Involvement,State CO2 Group Involvement,State_CO2_Group_Involvement,CCS by State,Joined-BSV,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Sttn_N,Station Count,Station Count,Integer,Station,Station,Station_Count,Infrastructure,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Strg_N,Storage Count,Storage Count,Integer,Storage,Storage,Storage_Count,Infrastructure,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,TRACTCE,TRACTCE,TRACTCE,String,tract,tract,TRACTCE,Header,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,TrblyCntrldLnd_A,Tribally-Controlled Land Coverage (km),Tribally-Controlled Land Coverage,Double,Tribally_Controlled_Lands,Tribally Controlled Lands,Tribally_Controlled_Land_Coverage__km_,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,TrblyCntrldLnd_L,Tribally-Controlled Lands,Tribally-Controlled Lands,String,Tribally_Controlled_Lands,Tribally Controlled Lands,Tribally_Controlled_Lands,Boundaries,List,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,UrbnAr_A,Urban Area Coverage (km),Urban Area Coverage,Double,Urban_Areas,Urban Areas,Urban_Area_Coverage__km_,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,UrbnAr_L,Urban Areas,Urban Areas,String,Urban_Areas,Urban Areas,Urban_Areas,Boundaries,List,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,WldrnsAr_A,Wilderness Area Coverage (km),Wilderness Area Coverage,Double,Wilderness_Area,Wilderness Areas,Wilderness_Area_Coverage__km_,Boundaries,Area,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NRI_HURC,FEMA National Risk Index Earthquake Risk Score by County,FEMA National Risk Index Earthquake Risk Score by County,Double,x,x,HRCN_RISKS,Natural Hazards,Joined,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,TRACTCE_1,TRACTCE,TRACTCE,String,x,x,x,x,x,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,AGRIVALUE,AGRIVALUE by County (NRI FEMA),AGRIVALUE by County (NRI FEMA),Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,AREALAND,AREALAND,Area - Land,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,AREAWATER,AREAWATER,Area - Water,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,BUILDVALUE,BUILDVALUE by County (NRI FEMA),Building Value by County (NRI FEMA),Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,CDC_SVI_90P_S,Count of CDC SVI Indices over 90th percentile,Count of CDC SVI Indices over 90th percentile,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,COUNTY,COUNTY,County,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,COUNTY_FIPS,COUNTY_FIPS,COUNTY_FIPS,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,COUNTY_FIPS_TXT,COUNTY_FIPS_TXT,COUNTY_FIPS_TXT,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,COUNTYFIPS,COUNTYFIPS,COUNTYFIPS,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,COUNTYTYPE,COUNTYTYPE,COUNTYTYPE,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,DAC_B,DOE Disadvantaged Community status is true.,DOE Disadvantaged Community status is true.,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,DACSCORE,DACSCORE,Score,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,EJScrn_N,Number of Tracts with of EPA EJScreen Indexes over the 80th percentile,Number of Tracts with of EPA EJScreen Indexes over the 80th percentile,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,EmsnMMTSt_S,CO2 Emission  Million Metric Tons by State,CO2 Emission in Million Metric Tons by State,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,EmsnSrcSt_S,Count of CO2 Emission Sources by State,Count of CO2 Emission Sources by State,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,F_THEME1,F_THEME1,F_THEME1,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,F_THEME2,F_THEME2,F_THEME2,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,F_THEME3,F_THEME3,F_THEME3,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,F_THEME4,F_THEME4,F_THEME4,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,FIPS,FIPS,FIPS,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,GEOID_NETL,GEOID_NETL,GEOID_NETL,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,ID,ID_EJSCREEN,ID_EJSCREEN,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,MdnStrgEstSt_S,Sum of Median Storage Estimates by State,Sum of Median Storage Estimates by State,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NAME_from_states,NAME_from_states,NAME_from_states,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NATLRANK,NATLRANK,NATLRANK,Single,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,NPL_CNT,NPL_CNT,NPL_CNT,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_CFLD,FEMA National Risk Index Coastal Flood Risk Score by County,FEMA National Risk Index Coastal Flood Risk Score by County,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_EAL,FEMA National Risk Index Expected Annual Loss Score by County,FEMA National Risk Index Expected Annual Loss Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_ERQK,FEMA National Risk Index Earthquake Risk Score by County,FEMA National Risk Index Earthquake Risk Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_LNDS,FEMA National Risk Index Landslide Risk Score by County,FEMA National Risk Index Landslide Risk Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_RESL,FEMA National Risk Index Resilience Score by County,FEMA National Risk Index Resilience Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_RFLD,FEMA National Risk Index Riverine Flood Risk Score by County,FEMA National Risk Index Riverine Flood Risk Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_RISK,FEMA National Risk Index Risk Score by County,FEMA National Risk Index Risk Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_SOVI,FEMA National Risk Index Social Vulnerability Score by County,FEMA National Risk Index Social Vulnerability Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,NRI_WFIR,FEMA National Risk Index Wildfire Risk Score by County,FEMA National Risk Index Wildfire Risk Score by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,OBJECTID,OBJECTID,OBJECTID,OID,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,OBJECTID,OBJECTID,OBJECTID,OID,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,POP_SQMI,POP22_SQMI,POP22_SQMI,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,POP20_SQMI,POP20_SQMI,POP20_SQMI,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,POPULATION,POPULATION_2022,POPULATION_2022,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,POPULATION_1,POPULATION by County,POPULATION by County,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,POPULATION_2020,POPULATION_2020,POPULATION_2020,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,REGION,REGION,REGION,Integer,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,RPL_EJI_Max,"Maximum Percentile of Summed Health Vulnerability, Environmental Burden Index, and Social Vulnerability Index Module Percentile Ranks ","Maximum Percentile of Summed Health Vulnerability, Environmental Burden Index, and Social Vulnerability Index Module Percentile Ranks ",Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Shape,Shape,Shape,Geometry,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,Shape,Shape,Shape,Geometry,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Shape_Area,Shape_Area,Shape_Area,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,Shape_Area,Shape_Area,Shape_Area,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Build_Cost_Surface.gdb,grid,base_aea_10km_SpatialJoin_42_51_55_59_28,Shape_Length,Shape_Length,Shape_Length,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,Shape_Length,Shape_Length,Shape_Length,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,SPL_THEME1,SPL_THEME1,SPL_THEME1,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,SPL_THEME2,SPL_THEME2,SPL_THEME2,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,SPL_THEME3,SPL_THEME3,SPL_THEME3,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,SPL_THEME4,SPL_THEME4,SPL_THEME4,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,SPL_THEMES,SPL_THEMES,SPL_THEMES,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,SQMI,SQMI,SQMI,Double,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,STATE,STATE,STATE,String,x,x,,,,
C:\Users\romeolf\Desktop\task3_3\Tract_Surface.gdb,tract,census_tract_boundaries_USA_AK_aea,STATE_ABBR,STATE_ABBR,STATE_ABBR,String,x,x,,,,
